MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType,geometry
7603128692,RN006284,0.0,45.1,521.91,476.81,LIN,UPVC,51.0,51.0,UNK,,ROT,1.0,
7605245411,RN012648,0.0,12.2,630.0,617.8,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7605245411,RN012648,43.2,49.7,586.8,580.3,INLT,STL,140.0,140.0,SAP,9.7,ROT,1.0,
7605245411,RN012648,49.7,53.5,580.3,576.5,LIN,STL,140.0,140.0,UNK,,ROT,1.0,
7605627591,RN014923,0.0,2.0,498.19,496.19,LIN,GALV,51.0,51.0,UNK,,UNK,1.0,
7605779341,RN019401,0.0,1.5,506.0,504.5,LIN,UPVC,50.0,,UNK,,ROT,1.0,
7605779341,RN019401,1.5,6.0,504.5,500.0,INLT,UPVC,50.0,,SAP,0.5,ROT,1.0,
7608635261,RN018397,0.0,6.0,534.44,528.44,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7608635261,RN018397,0.0,25.5,534.44,508.94,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7608635261,RN018397,25.5,32.0,508.94,502.44,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7608635261,RN018397,32.0,71.0,502.44,463.44,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7609091491,RN013055,0.0,6.1,676.97,670.87,LIN,UPVC,128.0,128.0,UNK,,ROT,1.0,
7610108991,RN016746,0.0,18.0,598.0,580.0,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7610108991,RN016746,18.0,27.0,580.0,571.0,INLT,UPVC,100.0,100.0,UNK,,ROT,1.0,
7610108991,RN016746,27.0,30.0,571.0,568.0,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7610910531,RN010088,0.0,56.1,612.31,556.21,LIN,STL,203.0,203.0,UNK,,CBT,1.0,
7610910531,RN010088,56.8,59.4,555.51,552.91,INLT,SSTL,203.0,203.0,UNK,,CBT,1.0,
7610910531,RN010088,59.4,62.5,552.91,549.81,LIN,STL,203.0,203.0,UNK,,CBT,1.0,
7610910531,RN010088,62.5,65.8,549.81,546.51,INLT,SSTL,203.0,203.0,UNK,,CBT,1.0,
7611810361,RN005384,0.0,57.0,612.41,555.41,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7611810361,RN005384,55.9,62.1,556.51,550.31,INLT,SSTL,,,SAP,0.7,ROT,1.0,
7612539301,RN012782,0.0,3.0,530.7,527.7,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7612539301,RN012782,0.0,78.0,530.7,452.7,LIN,STL,152.0,152.0,UNK,,UNK,1.0,
7612539301,RN012782,78.0,84.0,452.7,446.7,INLT,STL,152.0,152.0,UNK,,UNK,1.0,
7612810801,RN010920,0.0,53.0,612.19,559.19,LIN,STL,203.0,203.0,UNK,,CBT,1.0,
7612810801,RN010920,53.7,58.3,558.49,553.89,INLT,SSTL,150.0,150.0,SAP,2.03,CBT,1.0,
7612979191,RN019402,0.0,1.0,508.0,507.0,LIN,UPVC,50.0,,UNK,,ROT,1.0,
7612979191,RN019402,1.0,8.0,507.0,500.0,INLT,UPVC,50.0,,SAP,0.5,ROT,1.0,
7613011351,RN005380,0.0,68.0,612.07,544.07,LIN,GALV,51.0,51.0,UNK,,ROT,1.0,
7613011351,RN005380,68.0,74.7,544.07,537.37,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7613291641,RN010365,0.0,6.2,673.0,666.8,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7613311641,RN006279,0.0,6.6,524.48,517.88,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7613321641,RN006278,0.0,6.6,511.41,504.81,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7613438581,RN011577,0.0,4.2,521.13,516.93,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7613438581,RN011577,79.1,84.0,442.03,437.13,INLT,SSTL,152.0,152.0,SAP,0.38,ROT,1.0,
7613438581,RN011577,84.0,85.4,437.13,435.73,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7623704761,RN012972,0.0,12.0,645.0,633.0,LIN,STL,152.0,152.0,UNK,,UNK,1.0,
7625278331,RN019399,0.0,5.3,507.0,501.7,LIN,SSTL,203.0,,UNK,,ROT,1.0,
7625278331,RN019399,0.0,15.0,507.0,492.0,LIN,UPVC,50.0,,UNK,,ROT,1.0,
7625278331,RN019399,15.0,27.0,492.0,480.0,INLT,UPVC,50.0,,SAP,0.5,ROT,1.0,
7625278331,RN019399,27.0,30.0,480.0,477.0,LIN,UPVC,50.0,,UNK,,ROT,1.0,
7625278332,RN019400,0.0,2.0,507.0,505.0,LIN,UPVC,50.0,,UNK,,ROT,1.0,
7625278332,RN019400,2.0,11.0,505.0,496.0,INLT,UPVC,50.0,,SAP,0.5,ROT,1.0,
7626783351,RN003197,0.0,96.3,711.0,614.7,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7626783351,RN003197,96.3,102.4,614.7,608.6,INLT,STL,142.0,142.0,SAP,6.35,ROT,1.0,
7627079391,RN019403,0.0,1.0,506.0,505.0,LIN,UPVC,50.0,,UNK,,ROT,1.0,
7627079391,RN019403,1.0,10.0,505.0,496.0,INLT,UPVC,50.0,,SAP,0.5,ROT,1.0,
7627079392,RN019404,0.0,5.3,506.0,500.7,LIN,SSTL,203.0,,UNK,,ROT,1.0,
7627079392,RN019404,0.0,12.0,506.0,494.0,LIN,UPVC,50.0,,UNK,,ROT,1.0,
7627079392,RN019404,12.0,15.0,494.0,491.0,INLT,UPVC,50.0,,SAP,0.5,ROT,1.0,
7629753081,RN012453,0.0,3.0,512.12,509.12,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7629753081,RN012453,86.9,99.8,425.22,412.32,LIN,STL,143.0,143.0,UNK,,UNK,1.0,
7629753081,RN012453,99.8,103.3,412.32,408.82,VOID,NONE,,,UNK,,UNK,1.0,
7630128311,RN010596,0.0,71.8,514.29,442.49,LIN,STL,152.0,152.0,UNK,,UNK,1.0,
7630453301,RN012459,0.0,74.0,512.17,438.17,LIN,GALV,51.0,51.0,UNK,,UNK,1.0,
7631616301,RN011762,0.0,28.9,581.46,552.56,LIN,STL,155.0,155.0,UNK,,CBT,1.0,
7632401282,RN016467,0.0,0.5,672.09,671.59,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7632401282,RN016467,0.0,8.7,672.09,663.39,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7632401282,RN016467,8.7,14.7,663.39,657.39,INLT,UPVC,150.0,150.0,SAP,2.0,ROT,1.0,
7632401282,RN016467,14.7,18.7,657.39,653.39,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7632835893,RN006380,0.0,76.8,522.15,445.35,INLT,SSTL,142.0,142.0,SAP,0.75,CBT,1.0,
7632999201,RN018191,0.0,6.0,477.33,471.33,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7632999201,RN018191,0.0,36.0,477.33,441.33,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7632999201,RN018191,36.0,42.0,441.33,435.33,INLT,UPVC,150.0,150.0,SAP,2.0,ROT,1.0,
7635721741,RN010491,0.0,4.9,514.79,509.89,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7638936151,RN011175,0.0,4.0,689.0,685.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7638936151,RN011175,65.0,71.7,624.0,617.3,INLT,STL,142.0,142.0,SAP,9.53,ROT,1.0,
7638936151,RN011175,71.7,81.8,617.3,607.2,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7638936151,RN011175,81.8,88.1,607.2,600.9,INLT,STL,142.0,142.0,SAP,9.53,ROT,1.0,
7638936151,RN011175,88.1,91.0,600.9,598.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7641036361,RN000669,0.0,91.0,689.0,598.0,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7644451151,RN012925,0.0,8.0,552.96,544.96,LIN,STL,200.0,200.0,UNK,,ROT,1.0,
7645806681,RN005754,0.0,48.7,613.13,564.43,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7645806681,RN005754,48.0,60.9,565.13,552.23,INLT,STL,142.0,142.0,SAP,9.53,ROT,1.0,
7645806681,RN005754,60.0,67.1,553.13,546.03,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7645806881,RN005039,0.0,60.4,613.19,552.79,LIN,GALV,51.0,51.0,UNK,,ROT,1.0,
7645806881,RN005039,60.0,66.5,553.19,546.69,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7647342421,RN002007,0.0,76.2,516.33,440.13,AFIL,UNK,142.0,142.0,UNK,,UNK,1.0,
7649707391,RN019200,0.0,5.7,613.0,607.3,LIN,STL,205.0,,UNK,,ROT,1.0,
7649707391,RN019200,0.0,52.0,613.0,561.0,LIN,UPVC,100.0,,UNK,,ROT,1.0,
7649707391,RN019200,52.0,64.0,561.0,549.0,INLT,UPVC,100.0,,SAP,0.8,ROT,1.0,
7650260011,RN012454,0.0,3.0,509.07,506.07,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7650409251,RN005745,0.0,50.0,612.95,562.95,LIN,STL,51.0,51.0,UNK,,ROT,1.0,
7650409251,RN005745,50.0,62.4,562.95,550.55,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7650510651,RN007533,0.0,63.1,611.0,547.9,LIN,STL,142.0,142.0,UNK,,CBT,1.0,
7650510651,RN007533,75.3,81.4,535.7,529.6,INLT,STL,142.0,142.0,UNK,,CBT,1.0,
7650510651,RN007533,81.4,87.5,529.6,523.5,LIN,STL,142.0,142.0,UNK,,CBT,1.0,
7652510831,RN010063,0.0,56.4,612.08,555.68,LIN,STL,203.0,203.0,UNK,,CBT,1.0,
7652510831,RN010063,56.4,61.0,555.68,551.08,INLT,SSTL,203.0,203.0,SAP,0.75,CBT,1.0,
7652510831,RN010063,61.0,67.1,551.08,544.98,LIN,STL,203.0,203.0,UNK,,CBT,1.0,
7652510831,RN010063,67.1,74.7,544.98,537.38,INLT,SSTL,203.0,203.0,SAP,0.75,CBT,1.0,
7652510831,RN010063,74.7,80.8,537.38,531.28,LIN,STL,203.0,203.0,UNK,,CBT,1.0,
7653111031,RN019198,0.0,5.7,612.0,606.3,LIN,STL,305.0,,UNK,,ROT,1.0,
7653111031,RN019198,0.0,63.0,612.0,549.0,LIN,SSTL,155.0,,UNK,,ROT,1.0,
7653111031,RN019198,63.0,72.0,549.0,540.0,INLT,SSTL,155.0,,SAP,1.0,ROT,1.0,
7653111031,RN019198,72.0,74.0,540.0,538.0,LIN,SSTL,155.0,,UNK,,ROT,1.0,
7659323832,RN013554,0.0,3.0,631.85,628.85,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7661261831,RN016695,0.0,6.1,583.0,576.9,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7661516921,RN010597,0.0,3.5,517.3,513.8,LIN,STL,273.0,273.0,UNK,,UNK,1.0,
7663361641,RN016252,0.0,31.0,712.0,681.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7667109981,RN019112,0.0,6.7,589.0,582.3,LIN,STL,205.0,,UNK,,ROT,1.0,
7667109981,RN019112,0.0,19.5,589.0,569.5,LIN,STL,155.0,,UNK,,ROT,1.0,
7667109981,RN019112,19.5,37.5,569.5,551.5,INLT,STL,155.0,,SAP,2.0,ROT,1.0,
7667109981,RN019112,37.5,42.0,551.5,547.0,LIN,STL,155.0,,UNK,,ROT,1.0,
7668271531,RN013322,0.0,2.0,718.0,716.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7668271531,RN013322,36.0,43.0,682.0,675.0,INLT,STL,142.0,142.0,UNK,,ROT,1.0,
7669595631,RN015145,0.0,2.4,665.0,662.6,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7670476991,RN016747,0.0,12.0,600.0,588.0,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7670476991,RN016747,12.0,21.0,588.0,579.0,INLT,UPVC,100.0,100.0,UNK,,ROT,1.0,
7670476991,RN016747,21.0,24.0,579.0,576.0,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7672394731,RN013064,0.0,6.1,714.28,708.18,LIN,UPVC,128.0,128.0,UNK,,ROT,1.0,
7673121411,RN006287,0.0,34.4,511.67,477.27,LIN,UPVC,,,UNK,,UNK,1.0,
7675058901,RN019053,0.0,5.6,619.0,613.4,LIN,STL,205.0,,UNK,,ROT,1.0,
7675058901,RN019053,0.0,130.0,619.0,489.0,LIN,STL,155.0,,UNK,,ROT,1.0,
7675058901,RN019053,130.0,142.0,489.0,477.0,INLT,STL,155.0,,SAP,2.0,ROT,1.0,
7675058901,RN019053,142.0,148.0,477.0,471.0,LIN,STL,155.0,,UNK,,ROT,1.0,
7676269371,RN011773,0.0,31.0,718.0,687.0,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7681324971,RN018852,0.0,6.0,550.0,544.0,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7690026501,RN006285,0.0,42.7,524.99,482.29,LIN,UPVC,,,UNK,,ROT,1.0,
7691316471,RN018810,0.0,5.7,424.3,418.6,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7691316471,RN018810,0.0,18.1,424.3,406.2,LIN,UPVC,101.0,101.0,UNK,,ROT,1.0,
7691316471,RN018810,18.1,24.1,406.2,400.2,INLT,UPVC,101.0,101.0,SAP,2.0,ROT,1.0,
7691316471,RN018810,24.1,25.1,400.2,399.2,LIN,UPVC,101.0,101.0,UNK,,ROT,1.0,
7697007981,RN007534,0.0,3.1,612.8,609.7,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7697007981,RN007534,90.8,96.9,522.0,515.9,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7697007981,RN007534,96.9,98.1,515.9,514.7,LIN,GALV,51.0,51.0,UNK,,ROT,1.0,
7698206941,RN018853,0.0,6.0,530.97,524.97,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7698254071,RN006275,0.0,3.5,510.96,507.46,LIN,STL,152.0,152.0,UNK,,UNK,1.0,
7701010491,RN007535,0.0,6.1,611.67,605.57,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7701010491,RN007535,91.4,97.5,520.27,514.17,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7701010491,RN007535,97.5,99.6,514.17,512.07,LIN,GALV,51.0,51.0,UNK,,ROT,1.0,
7701796941,RN016157,0.0,5.5,713.0,707.5,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7701796941,RN016157,0.0,22.5,713.0,690.5,LIN,UPVC,143.0,143.0,UNK,,ROT,1.0,
7701796941,RN016157,22.5,34.5,690.5,678.5,INLT,UPVC,143.0,143.0,SAP,2.0,ROT,1.0,
7702072111,RN012079,0.0,4.8,508.0,503.2,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7705019611,RN012075,0.0,4.3,495.0,490.7,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7705901711,RN006281,0.0,7.0,515.31,508.31,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7705971701,RN012455,0.0,3.3,507.0,503.7,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7705971701,RN012455,100.7,132.9,406.3,374.1,LIN,STL,143.0,143.0,UNK,,UNK,1.0,
7705971701,RN012455,132.9,139.5,374.1,367.5,INLT,STL,143.0,143.0,SAP,9.5,UNK,1.0,
7705971701,RN012455,139.5,144.5,367.5,362.5,LIN,STL,143.0,143.0,UNK,,UNK,1.0,
7706688231,RN014920,0.0,6.0,530.96,524.96,LIN,UPVC,233.0,233.0,UNK,,UNK,1.0,
7707668431,RN010019,0.0,2.4,492.22,489.82,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7708061761,RN013819,0.0,41.8,479.82,438.02,LIN,STL,144.0,144.0,UNK,,ROT,1.0,
7708061761,RN013819,41.3,48.0,438.52,431.82,INLT,STL,144.0,144.0,UNK,,ROT,1.0,
7708248651,RN016854,0.0,3.0,460.79,457.79,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7708348641,RN016936,0.0,6.0,460.79,454.79,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7708348641,RN016936,0.0,31.3,460.79,429.49,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7708348641,RN016936,31.3,49.3,429.49,411.49,INLT,STL,155.0,155.0,SAP,2.5,ROT,1.0,
7708348641,RN016936,49.3,55.3,411.49,405.49,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7708491371,RN007525,0.0,6.1,642.0,635.9,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7711653381,RN019470,0.0,5.7,569.0,563.3,LIN,STL,205.0,,UNK,,ROT,1.0,
7711653381,RN019470,0.0,48.0,569.0,521.0,LIN,UPVC,150.0,,UNK,,ROT,1.0,
7711653381,RN019470,48.0,60.0,521.0,509.0,INLT,UPVC,150.0,,SAP,2.5,ROT,1.0,
7711653381,RN019470,60.0,66.0,509.0,503.0,LIN,UPVC,150.0,,UNK,,ROT,1.0,
7712809701,RN013553,0.0,6.5,643.0,636.5,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7712809701,RN013553,223.0,225.0,420.0,418.0,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7712828511,RN016819,0.0,5.7,714.0,708.3,LIN,STL,204.0,204.0,UNK,,ROT,1.0,
7712852701,RN017508,0.0,6.0,601.01,595.01,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7712852701,RN017508,0.0,54.0,601.01,547.01,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7712852701,RN017508,54.0,63.0,547.01,538.01,INLT,UPVC,150.0,150.0,SAP,3.0,ROT,1.0,
7712852701,RN017508,63.0,66.0,538.01,535.01,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7712881701,RN002733,0.0,7.0,526.03,519.03,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7712891701,RN003678,0.0,76.8,671.0,594.2,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7713248441,RN015009,0.0,4.0,687.0,683.0,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7713248441,RN015009,28.2,29.0,658.8,658.0,LIN,UPVC,150.0,150.0,UNK,,UNK,1.0,
7713291641,RN007526,0.0,6.5,642.0,635.5,LIN,STL,142.0,142.0,UNK,,ROT,1.0,
7713291642,RN011673,0.0,17.2,639.0,621.8,LIN,STL,140.0,140.0,UNK,,ROT,1.0,
7713291642,RN011673,17.2,23.4,621.8,615.6,INLT,STL,140.0,140.0,SAP,9.53,ROT,1.0,
7715509111,RN016859,0.0,3.0,673.0,670.0,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7715509111,RN016859,0.0,21.7,673.0,651.3,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7715509111,RN016859,21.7,27.7,651.3,645.3,INLT,UPVC,100.0,100.0,SAP,1.0,ROT,1.0,
7715509111,RN016859,27.7,29.7,645.3,643.3,LIN,UPVC,100.0,100.0,UNK,,ROT,1.0,
7719352101,RN016122,0.0,55.0,567.98,512.98,LIN,UPVC,155.0,155.0,UNK,,CBT,1.0,
7719986481,RN012078,0.0,4.8,501.0,496.2,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7724673931,RN014931,0.0,7.0,517.1,510.1,LIN,UPVC,233.0,233.0,UNK,,UNK,1.0,
7726262451,RN014300,0.0,2.0,568.93,566.93,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7726262451,RN014300,36.1,42.2,532.83,526.73,INLT,STL,142.0,142.0,SAP,10.0,ROT,1.0,
7731643011,RN017861,0.0,6.0,584.68,578.68,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7731643011,RN017861,0.0,30.0,584.68,554.68,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7731643011,RN017861,30.0,42.0,554.68,542.68,INLT,UPVC,150.0,150.0,SAP,3.0,ROT,1.0,
7731643011,RN017861,42.0,48.0,542.68,536.68,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7731668261,RN016750,0.0,25.0,706.2,681.2,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7736947891,RN012640,0.0,6.0,474.99,468.99,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7736947891,RN012640,28.4,34.9,446.59,440.09,INLT,STL,140.0,140.0,SAP,9.37,ROT,1.0,
7736947891,RN012640,34.9,38.7,440.09,436.29,LIN,STL,140.0,140.0,UNK,,ROT,1.0,
7740042001,RN006385,0.0,55.2,524.83,469.63,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7740409391,RN018584,0.0,5.7,430.41,424.71,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7740409391,RN018584,0.0,15.6,430.41,414.81,LIN,UPVC,102.0,102.0,UNK,,ROT,1.0,
7740409391,RN018584,15.6,21.6,414.81,408.81,INLT,UPVC,102.0,102.0,SAP,2.0,ROT,1.0,
7740409391,RN018584,21.6,27.6,408.81,402.81,LIN,UPVC,102.0,102.0,UNK,,ROT,1.0,
7741686131,RN012159,0.0,4.2,504.0,499.8,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7744209031,RN005377,0.0,61.9,611.46,549.56,LIN,GALV,51.0,51.0,UNK,,ROT,1.0,
7744209031,RN005377,61.9,68.3,549.56,543.16,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7744283681,RN013821,0.0,13.5,458.77,445.27,LIN,STL,144.0,144.0,UNK,,ROT,1.0,
7744283681,RN013821,13.5,20.0,445.27,438.77,INLT,STL,144.0,144.0,UNK,,ROT,1.0,
7744858701,RN017211,0.0,5.7,775.0,769.3,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7744858701,RN017211,0.0,120.0,775.0,655.0,LIN,STL,152.0,152.0,UNK,,ROT,1.0,
7745109191,RN001875,0.0,50.6,611.42,560.82,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7745446301,RN018463,0.0,6.0,551.14,545.14,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7745446301,RN018463,0.0,66.0,551.14,485.14,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7745446301,RN018463,66.0,79.0,485.14,472.14,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7746219931,RN002483,0.0,53.3,605.17,551.87,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7746255601,RN018398,0.0,12.0,549.66,537.66,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7746255601,RN018398,0.0,52.0,549.66,497.66,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7746255601,RN018398,52.0,58.5,497.66,491.16,INLT,STL,155.0,155.0,SAP,2.0,ROT,1.0,
7746255601,RN018398,58.5,116.5,491.16,433.16,LIN,STL,155.0,155.0,UNK,,ROT,1.0,
7752671351,RN015622,0.0,6.5,559.53,553.03,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7752671351,RN015622,63.0,69.0,496.53,490.53,INLT,UPVC,155.0,155.0,SAP,3.0,ROT,1.0,
7752671351,RN015622,69.0,72.0,490.53,487.53,LIN,UPVC,155.0,155.0,UNK,,ROT,1.0,
7753565991,RN012080,0.0,4.8,507.99,503.19,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7754812781,RN005744,0.0,50.0,610.46,560.46,LIN,GALV,51.0,51.0,UNK,,ROT,1.0,
7754812781,RN005744,50.0,56.2,560.46,554.26,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7756419451,RN014232,0.0,21.0,561.0,540.0,LIN,UPVC,203.0,203.0,UNK,,UNK,1.0,
7759786021,RN012077,0.0,4.8,501.0,496.2,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7759814841,RN016158,0.0,2.5,686.66,684.16,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7759814841,RN016158,0.0,22.3,686.66,664.36,LIN,UPVC,143.0,143.0,UNK,,ROT,1.0,
7759814841,RN016158,22.3,34.3,664.36,652.36,INLT,UPVC,143.0,143.0,SAP,2.0,ROT,1.0,
7759814841,RN016158,34.3,40.3,652.36,646.36,LIN,UPVC,143.0,143.0,UNK,,ROT,1.0,
7762915881,RN001874,0.0,55.1,609.95,554.85,LIN,STL,142.0,142.0,UNK,,UNK,1.0,
7762915881,RN001874,54.8,54.9,555.15,555.05,AFIL,SSTL,,,SAP,0.63,UNK,1.0,
7762915881,RN001874,55.9,56.8,554.05,553.15,INLT,SSTL,,,SAP,0.63,UNK,1.0,
7763615671,RN005746,0.0,50.3,605.0,554.7,LIN,STL,51.0,51.0,UNK,,ROT,1.0,
7763615671,RN005746,50.3,56.4,554.7,548.6,INLT,STL,51.0,51.0,UNK,,ROT,1.0,
7764397591,RN018585,0.0,5.7,431.89,426.19,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7764397591,RN018585,0.0,44.7,431.89,387.19,LIN,UPVC,102.0,102.0,UNK,,ROT,1.0,
7764397591,RN018585,44.7,50.7,387.19,381.19,INLT,UPVC,102.0,102.0,SAP,2.0,ROT,1.0,
7764397591,RN018585,50.7,56.7,381.19,375.19,LIN,UPVC,102.0,102.0,UNK,,ROT,1.0,
7765342871,RN010694,0.0,3.0,511.08,508.08,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7767442431,RN018189,0.0,6.0,481.17,475.17,LIN,STL,206.0,206.0,UNK,,ROT,1.0,
7767442431,RN018189,0.0,57.0,481.17,424.17,LIN,UPVC,150.0,150.0,UNK,,ROT,1.0,
7767442431,RN018189,57.0,66.0,424.17,415.17,INLT,UPVC,150.0,150.0,SAP,2.0,ROT,1.0,
7768675501,RN016205,0.0,5.5,504.0,498.5,LIN,UPVC,152.0,152.0,UNK,,ROT,1.0,
7768675501,RN016205,0.0,73.5,504.0,430.5,LIN,SSTL,50.0,50.0,UNK,,ROT,1.0,
7768675501,RN016205,73.5,85.5,430.5,418.5,INLT,UPVC,50.0,50.0,SAP,1.0,ROT,1.0,
7769029321,RN010492,0.0,4.9,513.98,509.08,LIN,STL,203.0,203.0,UNK,,UNK,1.0,
7770784351,RN013056,0.0,48.8,674.96,626.16,LIN,UPVC,104.0,104.0,UNK,,ROT,1.0,
7771036591,RN014808,0.0,4.2,653.0,648.8,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7771036591,RN014808,16.0,20.0,637.0,633.0,INLT,STL,142.0,142.0,UNK,,ROT,1.0,
7773413671,RN014935,0.0,4.0,489.89,485.89,LIN,STL,125.0,125.0,UNK,,UNK,1.0,
7774055441,RN018580,0.0,5.7,426.82,421.12,LIN,STL,203.0,203.0,UNK,,ROT,1.0,
7774055441,RN018580,0.0,83.4,426.82,343.42,LIN,STL,158.0,158.0,UNK,,ROT,1.0,
7774055441,RN018580,82.9,83.9,343.92,342.92,LIN,STL,129.0,129.0,UNK,,ROT,1.0,
7774055441,RN018580,83.9,87.9,342.92,338.92,INLT,SSTL,114.0,114.0,SAP,0.5,ROT,1.0,
7774055441,RN018580,87.9,88.2,338.92,338.62,LIN,SSTL,114.0,114.0,UNK,,ROT,1.0,
7775893281,RN019174,0.0,5.7,662.92,657.22,LIN,STL,259.0,,UNK,,ROT,1.0,
7775893281,RN019174,0.0,26.0,662.92,636.92,LIN,STL,155.0,,UNK,,ROT,1.0,
7775893281,RN019174,26.0,29.0,636.92,633.92,INLT,SSTL,150.0,,SAP,0.75,ROT,1.0,
7775893281,RN019174,29.0,35.0,633.92,627.92,LIN,STL,155.0,,UNK,,ROT,1.0,
