MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,isBasement,geometry
5823153951,WPRC0061,107.0,108.0,584.0,583.0,peridotite,,,,,,1.0,
5823153951,WPRC0061,107.0,112.0,584.0,579.0,saprock,,,,,,1.0,
5823153951,WPRC0061,108.0,110.0,583.0,581.0,gabbro,,,,,,1.0,
5823153951,WPRC0061,110.0,112.0,581.0,579.0,gabbro,,,,,,1.0,
5823153951,WPRC0061,112.0,113.0,579.0,578.0,saprolite,,,,,,1.0,
5823153951,WPRC0061,113.0,115.0,578.0,576.0,gabbro,,,,,,1.0,
5823153951,WPRC0061,115.0,116.0,576.0,575.0,saprolite,,,,,,1.0,
5823153951,WPRC0061,116.0,121.0,575.0,570.0,peridotite,,,,,,1.0,
5823153951,WPRC0061,121.0,131.0,570.0,560.0,saprolite,,,,,,1.0,
5823153951,WPRC0061,131.0,141.0,560.0,550.0,peridotite,,,,,,1.0,
5823153951,WPRC0061,141.0,150.0,550.0,541.0,gabbro,,,,,,1.0,
5823153951,WPRC0061,150.0,156.0,541.0,535.0,saprolite,,,,,,1.0,
5823153951,WPRC0061,156.0,163.0,535.0,528.0,saprock,,,,,,1.0,
5823153951,WPRC0061,163.0,164.0,528.0,527.0,peridotite,,,,,,1.0,
5823153951,WPRC0061,164.0,172.0,527.0,519.0,gabbro,,,,,,1.0,
5823153951,WPRC0061,172.0,179.0,519.0,512.0,peridotite,,,,,,1.0,
5823153951,WPRC0061,183.0,215.0,508.0,476.0,gabbro,,,,,,1.0,
5823453961,WPRC0524,0.0,2.0,691.0,689.0,silcrete,,,,,,-999.0,
5823453961,WPRC0524,2.0,4.0,689.0,687.0,magnesite,,,,,,1.0,
5823453961,WPRC0524,4.0,16.0,687.0,675.0,silcrete,,,,,,1.0,
5823853921,WPRC0523,0.0,2.0,693.0,691.0,magnesite,,,,,,1.0,
5823853921,WPRC0523,2.0,6.0,691.0,687.0,silcrete,,,,,,1.0,
5823853921,WPRC0523,6.0,8.0,687.0,685.0,clay,,,,,,1.0,
5823853921,WPRC0523,8.0,10.0,685.0,683.0,silcrete,,,,,,1.0,
5823853921,WPRC0523,10.0,18.0,683.0,675.0,clay,,,,,,1.0,
5823853921,WPRC0523,18.0,22.0,675.0,671.0,silcrete,,,,,,1.0,
5823853921,WPRC0523,22.0,24.0,671.0,669.0,saprock,,,,,,1.0,
5823853922,WPRC0542,0.0,2.0,693.0,691.0,calcrete,,,,,,-999.0,
5823853922,WPRC0542,2.0,4.0,691.0,689.0,calcrete,,,,,,-999.0,
5823853922,WPRC0542,4.0,12.0,689.0,681.0,clay,,,,,,-999.0,
5823853922,WPRC0542,12.0,16.0,681.0,677.0,clay,,,,,,-999.0,
5823853922,WPRC0542,16.0,22.0,677.0,671.0,clay,,,,,,-999.0,
5823853922,WPRC0542,22.0,26.0,671.0,667.0,clay,,,,,,-999.0,
5823853922,WPRC0542,26.0,36.0,667.0,657.0,clay,,,,,,-999.0,
5823853922,WPRC0542,36.0,38.0,657.0,655.0,clay,,,,,,-999.0,
5823853922,WPRC0542,38.0,42.0,655.0,651.0,clay,,,,,,-999.0,
5823853922,WPRC0542,42.0,48.0,651.0,645.0,clay,,,,,,-999.0,
5823853922,WPRC0542,48.0,56.0,645.0,637.0,clay,,,,,,-999.0,
5823853922,WPRC0542,56.0,58.0,637.0,635.0,clay,,,,,,-999.0,
5823853922,WPRC0542,58.0,60.0,635.0,633.0,clay,,,,,,-999.0,
5825352541,WPRC0527,0.0,2.0,687.0,685.0,magnesite,,,,,,1.0,
5825352541,WPRC0527,2.0,4.0,685.0,683.0,clay,,,,,,1.0,
5825352541,WPRC0527,4.0,6.0,683.0,681.0,silcrete,,,,,,1.0,
5825352541,WPRC0527,6.0,8.0,681.0,679.0,magnesite,,,,,,1.0,
5825352541,WPRC0527,8.0,14.0,679.0,673.0,clay,,,,,,1.0,
5825352541,WPRC0527,14.0,16.0,673.0,671.0,silcrete,,,,,,1.0,
5825352541,WPRC0527,16.0,42.0,671.0,645.0,clay,,,,,,1.0,
5825352541,WPRC0527,42.0,48.0,645.0,639.0,clay,,,,,,1.0,
5825352541,WPRC0527,48.0,60.0,639.0,627.0,silcrete,,,,,,1.0,
5825352541,WPRC0527,60.0,68.0,627.0,619.0,saprock,,,,,,1.0,
5825352541,WPRC0527,68.0,70.0,619.0,617.0,magnesite,,,,,,1.0,
5825352541,WPRC0527,70.0,90.0,617.0,597.0,saprock,,,,,,1.0,
5825352541,WPRC0527,90.0,94.0,597.0,593.0,saprock,,,,,,1.0,
5826254101,WPRC0504,0.0,1.0,693.0,692.0,clay,,,,,,-999.0,
5826254101,WPRC0504,1.0,63.0,692.0,630.0,clay,,,,,,-999.0,
5826254101,WPRC0504,63.0,64.0,630.0,629.0,clay,,,,,,-999.0,
5826254101,WPRC0504,64.0,70.0,629.0,623.0,silcrete,,,,,,-999.0,
5826254101,WPRC0504,70.0,86.0,623.0,607.0,silcrete,,,,,,-999.0,
5826254101,WPRC0504,86.0,90.0,607.0,603.0,ultramafic intrusive rock,,,,,,1.0,
5827436211,120319029,0.0,4.0,557.0,553.0,clay,rock,weathered,PINK WEATHERED ROCK AND CLAY  ,,,-999.0,
5827436211,120319029,0.0,4.0,557.0,553.0,unk,rock,weathered,PINK WEATHERED ROCK AND CLAY  ,UNK,1.0,-999.0,
5827436211,120319029,4.0,12.0,553.0,545.0,clay,rock,weathered,WHITE ROCK AND WEATHERED CLAYS  ,,,-999.0,
5827436211,120319029,4.0,12.0,553.0,545.0,unk,rock,weathered,WHITE ROCK AND WEATHERED CLAYS  ,UNK,1.0,-999.0,
5827436211,120319029,12.0,13.0,545.0,544.0,conglomerate,conglomerate,fractured,GREY CONGLOMERATE (HARD)  ,UNK,1.0,-999.0,
5827436211,120319029,12.0,13.0,545.0,544.0,conglomerate,conglomerate,fractured,GREY CONGLOMERATE (HARD)  ,,,-999.0,
5827436211,120319029,13.0,13.5,544.0,543.5,conglomerate,conglomerate,fractured,CONGLOMEARTE (FRACTURED)  ,UNK,1.0,-999.0,
5827436211,120319029,13.0,13.5,544.0,543.5,conglomerate,conglomerate,fractured,CONGLOMEARTE (FRACTURED)  ,,,-999.0,
5827436211,120319029,13.5,39.0,543.5,518.0,granite,granite,(none),BLACK AND GREY GRANITE (HARD)  ,UNK,1.0,1.0,
5827436211,120319029,13.5,39.0,543.5,518.0,granite,granite,(none),BLACK AND GREY GRANITE (HARD)  ,,,1.0,
5827436211,120319029,39.0,54.0,518.0,503.0,basalt,basalt,(none),BASALT (VERY HARD)  ,UNK,1.0,1.0,
5827436211,120319029,39.0,54.0,518.0,503.0,basalt,basalt,(none),BASALT (VERY HARD)  ,,,1.0,
5828151281,WPRC0105,0.0,4.0,685.0,681.0,calcrete,,,,,,-999.0,
5828151281,WPRC0105,4.0,16.0,681.0,669.0,clay,,,,,,-999.0,
5828151281,WPRC0105,16.0,24.0,669.0,661.0,clay,,,,,,-999.0,
5828151281,WPRC0105,24.0,44.0,661.0,641.0,saprock,,,,,,-999.0,
5828151281,WPRC0105,44.0,58.0,641.0,627.0,gabbro,,,,,,1.0,
5829452831,WPRC0528,0.0,2.0,688.0,686.0,magnesite,,,,,,1.0,
5829452831,WPRC0528,2.0,4.0,686.0,684.0,calcrete,,,,,,1.0,
5829452831,WPRC0528,4.0,12.0,684.0,676.0,clay,,,,,,1.0,
5829452831,WPRC0528,12.0,16.0,676.0,672.0,clay,,,,,,1.0,
5829452831,WPRC0528,16.0,20.0,672.0,668.0,clay,,,,,,1.0,
5829452831,WPRC0528,20.0,42.0,668.0,646.0,clay,,,,,,1.0,
5829452831,WPRC0528,42.0,46.0,646.0,642.0,clay,,,,,,1.0,
5829452831,WPRC0528,46.0,58.0,642.0,630.0,clay,,,,,,1.0,
5829452831,WPRC0528,58.0,84.0,630.0,604.0,clay,,,,,,1.0,
5829452831,WPRC0528,84.0,88.0,604.0,600.0,clay,,,,,,1.0,
5829452831,WPRC0528,88.0,94.0,600.0,594.0,clay,,,,,,1.0,
5830354391,WPRC0503,0.0,6.0,696.0,690.0,clay,,,,,,-999.0,
5830354391,WPRC0503,6.0,69.0,690.0,627.0,clay,,,,,,-999.0,
5830354391,WPRC0503,69.0,84.0,627.0,612.0,silcrete,,,,,,-999.0,
5830354391,WPRC0503,84.0,90.0,612.0,606.0,ultramafic intrusive rock,,,,,,1.0,
5833453131,WPRC0529,0.0,2.0,689.0,687.0,calcrete,,,,,,-999.0,
5833453131,WPRC0529,2.0,6.0,687.0,683.0,clay,,,,,,-999.0,
5833453131,WPRC0529,6.0,10.0,683.0,679.0,clay,,,,,,-999.0,
5833453131,WPRC0529,10.0,12.0,679.0,677.0,clay,,,,,,-999.0,
5833453131,WPRC0529,12.0,16.0,677.0,673.0,ultramafic intrusive rock,,,,,,1.0,
5833453131,WPRC0529,16.0,20.0,673.0,669.0,saprock,,,,,,1.0,
5833453131,WPRC0529,20.0,24.0,669.0,665.0,clay,,,,,,1.0,
5833453131,WPRC0529,24.0,34.0,665.0,655.0,clay,,,,,,1.0,
5833453131,WPRC0529,34.0,42.0,655.0,647.0,clay,,,,,,1.0,
5833453131,WPRC0529,42.0,44.0,647.0,645.0,clay,,,,,,1.0,
5833453131,WPRC0529,44.0,50.0,645.0,639.0,clay,,,,,,1.0,
5833453131,WPRC0529,50.0,72.0,639.0,617.0,clay,,,,,,1.0,
5833453131,WPRC0529,72.0,76.0,617.0,613.0,clay,,,,,,1.0,
5833453131,WPRC0529,76.0,96.0,613.0,593.0,clay,,,,,,1.0,
5833453131,WPRC0529,96.0,98.0,593.0,591.0,silcrete,,,,,,1.0,
5833453131,WPRC0529,98.0,108.0,591.0,581.0,clay,,,,,,1.0,
5833453131,WPRC0529,108.0,116.0,581.0,573.0,saprock,,,,,,1.0,
5833453131,WPRC0529,116.0,118.0,573.0,571.0,silcrete,,,,,,1.0,
5833453131,WPRC0529,118.0,124.0,571.0,565.0,saprock,,,,,,1.0,
5833453132,WPRC0530,0.0,2.0,689.0,687.0,clay,,,,,,-999.0,
5833453132,WPRC0530,2.0,4.0,687.0,685.0,calcrete,,,,,,-999.0,
5833453132,WPRC0530,4.0,8.0,685.0,681.0,clay,,,,,,-999.0,
5833453132,WPRC0530,8.0,10.0,681.0,679.0,magnesite,,,,,,1.0,
5833453132,WPRC0530,10.0,16.0,679.0,673.0,clay,,,,,,1.0,
5833453132,WPRC0530,16.0,28.0,673.0,661.0,clay,,,,,,1.0,
5833453132,WPRC0530,28.0,30.0,661.0,659.0,clay,,,,,,1.0,
5833453132,WPRC0530,30.0,42.0,659.0,647.0,mottled zone,,,,,,1.0,
5833453132,WPRC0530,42.0,48.0,647.0,641.0,clay,,,,,,1.0,
5833453132,WPRC0530,48.0,56.0,641.0,633.0,mottled zone,,,,,,1.0,
5833453132,WPRC0530,56.0,62.0,633.0,627.0,clay,,,,,,1.0,
5833453132,WPRC0530,62.0,64.0,627.0,625.0,saprolite,,,,,,1.0,
5833453133,WPRC0543,0.0,2.0,689.0,687.0,saprock,,,,,,-999.0,
5833453133,WPRC0543,2.0,14.0,687.0,675.0,clay,,,,,,-999.0,
5833453133,WPRC0543,14.0,16.0,675.0,673.0,magnesite,,,,,,1.0,
5833453133,WPRC0543,16.0,22.0,673.0,667.0,clay,,,,,,1.0,
5833453133,WPRC0543,22.0,34.0,667.0,655.0,clay,,,,,,1.0,
5833453133,WPRC0543,34.0,36.0,655.0,653.0,clay,,,,,,1.0,
5833453133,WPRC0543,36.0,42.0,653.0,647.0,clay,,,,,,1.0,
5833453133,WPRC0543,42.0,54.0,647.0,635.0,clay,,,,,,1.0,
5833453133,WPRC0543,54.0,58.0,635.0,631.0,clay,,,,,,1.0,
5833453133,WPRC0543,58.0,60.0,631.0,629.0,saprolite,,,,,,1.0,
5833453133,WPRC0543,60.0,70.0,629.0,619.0,saprock,,,,,,1.0,
5833453133,WPRC0543,70.0,78.0,619.0,611.0,gabbro,,,,,,1.0,
5834651781,WPRC0104,0.0,4.0,687.0,683.0,calcrete,,,,,,-999.0,
5834651781,WPRC0104,4.0,12.0,683.0,675.0,clay,,,,,,-999.0,
5834651781,WPRC0104,12.0,14.0,675.0,673.0,clay,,,,,,-999.0,
5834651781,WPRC0104,14.0,62.0,673.0,625.0,saprock,,,,,,-999.0,
5834651781,WPRC0104,62.0,64.0,625.0,623.0,gabbro,,,,,,1.0,
5834651781,WPRC0104,64.0,72.0,623.0,615.0,saprock,,,,,,1.0,
5834651781,WPRC0104,72.0,74.0,615.0,613.0,gabbro,,,,,,1.0,
5834651781,WPRC0104,74.0,76.0,613.0,611.0,saprock,,,,,,1.0,
5834651781,WPRC0104,76.0,80.0,611.0,607.0,gabbro,,,,,,1.0,
5834651781,WPRC0104,80.0,88.0,607.0,599.0,saprock,,,,,,1.0,
5834651781,WPRC0104,88.0,102.0,599.0,585.0,gabbro,,,,,,1.0,
5840367071,120310044,0.0,0.3,458.0,457.7,unk,(none),(none),NOT LOGGED.  ,UNK,1.0,-999.0,
5840367071,120310044,0.3,0.61,457.7,457.39,clay,clay,sand,RED STRUCTURELESS FINE SAND AND SILT WITH SOME CALCAREOUS GRAVEL.  ,UNK,1.0,-999.0,
5840367071,120310044,0.61,2.13,457.39,455.87,clay,clay,sand,RED BROWN CLAY SAND WITH MUCH CALCAREOUS AND NON CALCAREOUS GRAVEL AND SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,2.13,3.35,455.87,454.65,clay,clay,sand,"RED BROWN SAND WITH MUCH CALCAREOUS, NON CALCAREOUS GRAVEL AND SAND.  ",UNK,1.0,-999.0,
5840367071,120310044,3.35,4.57,454.65,453.43,clay,clay,sand,PALE BROWN SANDY AND CALCAREOUS AND NON CALCAREOUS GRAVEL AND SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,4.57,5.49,453.43,452.51,clay,clay,sand,BROWN SANDY CLAY WITH CALCAREOUS AND NON CALCAREOUS GRAVEL AND SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,5.49,8.53,452.51,449.47,clay,clay,sand,DARK BROWN SANDY CLAY WITH CALCAREOUS AND NON CALCAREOUS GRAVEL AND SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,8.53,10.36,449.47,447.64,clay,clay,sand,BROWN CLAY WITH VERY SMALL AMOUT OF CALCAREOUS SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,10.36,12.8,447.64,445.2,clay,clay,sand,BROWN SANDY CLAY WITH CALCAREOUS AND NON CALCAREOUS SAND AND SOME GRAVEL.  ,UNK,1.0,-999.0,
5840367071,120310044,12.8,21.34,445.2,436.66,clay,clay,sand,GREY-BROWN SANDY CLAY WITH CALCAREOUS AND NON CALCAREOUS SAND AND SOME CALCAREOUS GRAVEL.  ,UNK,1.0,-999.0,
5840367071,120310044,21.34,23.47,436.66,434.53,clay,clay,sand,GREY BROWN SANDY CLAY WITH CALCAREOUS AND NON CALCAREOUS SAND AND SOME GRAVEL.  ,UNK,1.0,-999.0,
5840367071,120310044,23.47,24.38,434.53,433.62,clay,clay,sand,GREY BROWN SILTY CLAY WITH CALCAREOUS AND NON CALCAREOUS SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,24.38,24.99,433.62,433.01,sand,sand,clay,GREY BROWN SANDY CLAY WITH NON CALCAREOUS GRAVEL AND COARSE SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,24.99,27.43,433.01,430.57,sand,sand,clay,GREY BROWN SANDY CLAY WITH NON CALCAREOUS GRAVEL AND SAND.  ,UNK,1.0,-999.0,
5840367071,120310044,27.43,29.26,430.57,428.74,sand,sand,clay,GREY BROWN COARSE SAND AND GRAVEL.  ,UNK,1.0,-999.0,
5840367071,120310044,29.26,34.14,428.74,423.86,sand,sand,clay,BROWN BLACK MEDIUM TO FINE SAND.  SLIGHTLY CALCAREOUS.  ,UNK,1.0,-999.0,
5842140741,120413978,0.0,3.5,496.36,492.86,claystone,claystone,siltstone,CONGLOMERATE: GM-GY BRN.  Q < ; 5M SILICIFIED CLAYSTONE AND SANDSTONE (SILCRETE) QTZ F-V CRS GRAINED P SORTED SUB ANG SUB ROUNDED PARTLY FERRUGINIZED.  ,UNK,1.0,-999.0,
5842140741,120413978,3.5,30.0,492.86,466.36,claystone,claystone,siltstone,"CLAYSTONE (PORCELANITE) WK PK MINOR FERRUGINZED PATCHES, V LT SILT OR SAND, UNBEDDEDMW INDURATED SMALL CAVITIES FILLED WITH BRECCIA (CLAYSTONES FERRUGINOUS MTX, THEN WK ORNG MOTTLED, P INDURATED; THEN WH PK YEL. PURP. MOTTLED VERTICAL CRACKS FILLED W",UNK,1.0,-999.0,
5842140741,120413978,30.0,38.0,466.36,458.36,claystone,claystone,siltstone,"SILTSTONE CLAYSTONE AND SANDSTONE:  WH PURP RED OCHRE INTERBEDDED, INTERLAMINATED, MINOR MICA BIOTURBATED IN PART, QTZ SAND F-M GRAINED, W SORTED SUB ROUNDED-ROUNDED P W INDURATED, PURP BRN-BLK PARTLY FERRUGINIZED.  ",UNK,1.0,-999.0,
5842140741,120413978,38.0,51.0,458.36,445.36,claystone,claystone,siltstone,"SILTSTONE AND SANDSTONE; INTERBEDDED, INTERLAMINATED WH, GY, BRN, BLK ACHRE, COLOURATION NOT RELATED TO THE INDISTINCT BEDDING PLANES.  SAND VF-F GRAINED, W SORTED, W INDURATED, SUB ROUNDED ROUNDED, MINOR HEAV AND MICAS, BIOTURBATION MW INDURATED.  ",UNK,1.0,-999.0,
5842140741,120413978,51.0,56.0,445.36,440.36,claystone,claystone,siltstone,"SILTSTONE CLAYSTONE AND SANDSTONE:  INTERBEDDED, INTERLAMINATED, BRN, OCHRE, GY, PURP, RED, SAND VF-M SCATTERED QTZ GRANULES P-M INDURATED.  ",UNK,1.0,-999.0,
5842140741,120413978,56.0,70.0,440.36,426.36,claystone,claystone,siltstone,"CLAYSTONE AND SILTSTONE:   INTERBEDDED INTERLAMINATED GY CHOCOLATE, PARTLY LIMONITIC, SILTSTONE PARTLY MICACEOUS WELL BIOTURBATED.  AT 70M CHARGE FROM YELLOW RED AND BROWN CUTTINGS TO MAINLY DARK GREY TO BLACK CUTTINGS,  ",UNK,1.0,-999.0,
5842140741,120413978,70.0,77.5,426.36,418.86,claystone,claystone,siltstone,"CLAYSTONE:  BL, V CARBONACEOUS SOFT CLAY; INTENSELY BIOTURBATED AT 77M.  ",UNK,1.0,-999.0,
5842140741,120413978,77.5,94.0,418.86,402.36,claystone,claystone,siltstone,"CLAYSTONE AND SILTSTONE:  BL LTD GY-DK GY INTERBEDDED INTERLAMINATED CARBINACEOUS, MICACEOUS.  ",UNK,1.0,-999.0,
5842140741,120413978,94.0,100.0,402.36,396.36,claystone,claystone,siltstone,"SILTSTONE CLAYSTONE AND SANDSTONE; LT, GY-DK GY BL, INTERBEDDED-INTERLAMINATED GLAUCONITIC BIOTURABED  CARBONACEOUS, MICACEOUS.  SAND, F GRAINED, W SORTED GLAUCONITIC W INDURATED.  ",UNK,1.0,-999.0,
5842140741,120413978,100.0,109.0,396.36,387.36,claystone,claystone,siltstone,"SILTSTONE, CLAYSTONE, SANDSTONE:  INTERLAMINATED LY GY-BL MICACEOUS SCATTERED V CRS QTZ, FELDSPAR GRAINS.  SAND, M-V CRS GRAINED P.V. P SORTED SUB ANG ANGULAR.  SAND V GRAINED, P SORTED, CLAY PELLETS CROSS LAMINATIONS, BIOTURBATION, FELDSPATHIC, GLAU",UNK,1.0,-999.0,
5842140741,120413978,109.0,121.92,387.36,374.44,sandstone,sandstone,(none),"SANDSTONE;  YEL RED GY BL, F-CRS GRAINED P SORTED SUB ROUNDED SUB ANG CLAY CLASTS LIMONITE, P-VW, INDURATED V POROUS; CRS GRAINED VP SORTED FELDSPAR, CLAY MTX GRANULES Q  1 CM    ANG SUB ANG Q<O.5 CM CLAY CLASTS CROSS LAMINATED.  ",UNK,1.0,-999.0,
5842849271,WPRC0659,0.0,2.0,686.0,684.0,silcrete,,,,,,-999.0,
5842849271,WPRC0659,2.0,6.0,684.0,680.0,clay,,,,,,-999.0,
5842849271,WPRC0659,6.0,16.0,680.0,670.0,clay,,,,,,-999.0,
5842849271,WPRC0659,16.0,30.0,670.0,656.0,clay,,,,,,-999.0,
5842849271,WPRC0659,30.0,34.0,656.0,652.0,silcrete,,,,,,-999.0,
5842849271,WPRC0659,34.0,42.0,652.0,644.0,clay,,,,,,-999.0,
5842849271,WPRC0659,42.0,44.0,644.0,642.0,clay,,,,,,-999.0,
5842849271,WPRC0659,44.0,54.0,642.0,632.0,clay,,,,,,-999.0,
5842849271,WPRC0659,54.0,72.0,632.0,614.0,saprock,,,,,,-999.0,
5843038251,120310050,0.0,14.0,460.0,446.0,soil,soil,clay,"TOP SOIL, CLAY.  ",UNK,1.0,-999.0,
5843038251,120310050,14.0,28.0,446.0,432.0,calcrete,calcrete,(none),CALCRETE.  ,UNK,1.0,-999.0,
5843249311,WPRC0665,0.0,2.0,685.0,683.0,mottled zone,,,,,,-999.0,
5843249311,WPRC0665,2.0,6.0,683.0,679.0,silcrete,,,,,,-999.0,
5843249311,WPRC0665,6.0,10.0,679.0,675.0,clay,,,,,,-999.0,
5843249311,WPRC0665,10.0,22.0,675.0,663.0,clay,,,,,,-999.0,
5843249311,WPRC0665,22.0,26.0,663.0,659.0,clay,,,,,,-999.0,
5843249311,WPRC0665,26.0,36.0,659.0,649.0,clay,,,,,,-999.0,
5843249311,WPRC0665,36.0,40.0,649.0,645.0,clay,,,,,,-999.0,
5843249311,WPRC0665,40.0,44.0,645.0,641.0,saprolite,,,,,,-999.0,
5843249311,WPRC0665,44.0,48.0,641.0,637.0,saprock,,,,,,-999.0,
5843249311,WPRC0665,48.0,50.0,637.0,635.0,gabbro,,,,,,1.0,
5846949611,WPRC0660,0.0,4.0,684.0,680.0,silcrete,,,,,,-999.0,
5846949611,WPRC0660,4.0,6.0,680.0,678.0,mottled zone,,,,,,-999.0,
5846949611,WPRC0660,6.0,32.0,678.0,652.0,clay,,,,,,-999.0,
5846949611,WPRC0660,32.0,38.0,652.0,646.0,clay,,,,,,-999.0,
5846949611,WPRC0660,38.0,44.0,646.0,640.0,clay,,,,,,-999.0,
5846949611,WPRC0660,44.0,46.0,640.0,638.0,clay,,,,,,-999.0,
5846949611,WPRC0660,46.0,52.0,638.0,632.0,silcrete,,,,,,-999.0,
5846949611,WPRC0660,52.0,60.0,632.0,624.0,saprock,,,,,,-999.0,
5846949611,WPRC0660,60.0,64.0,624.0,620.0,saprock,,,,,,-999.0,
5846949611,WPRC0660,64.0,66.0,620.0,618.0,magnesite,,,,,,1.0,
5850018001,WPRB0231,0.0,3.0,654.0,651.0,calcrete,,,,,,0.0,
5850018001,WPRB0231,3.0,5.0,651.0,649.0,clay,,,,,,0.0,
5850018001,WPRB0231,5.0,27.0,649.0,627.0,clay,,,,,,0.0,
5850019001,WPRB0230,0.0,5.0,654.0,649.0,calcrete,,,,,,0.0,
5850019001,WPRB0230,5.0,22.0,649.0,632.0,clay,,,,,,0.0,
5850020001,WPRB0229,0.0,1.0,653.0,652.0,sand,,,,,,0.0,
5850020001,WPRB0229,1.0,5.0,652.0,648.0,calcrete,,,,,,0.0,
5850020001,WPRB0229,5.0,14.0,648.0,639.0,clay,,,,,,0.0,
5850021001,WPRB0228,0.0,1.0,654.0,653.0,sand,,,,,,0.0,
5850021001,WPRB0228,1.0,5.0,653.0,649.0,calcrete,,,,,,0.0,
5850021001,WPRB0228,5.0,10.0,649.0,644.0,clay,,,,,,0.0,
5850021001,WPRB0228,10.0,12.0,644.0,642.0,alluvial sediment,,,,,,0.0,
5850021001,WPRB0228,12.0,13.0,642.0,641.0,calcrete,,,,,,0.0,
5850021001,WPRB0228,13.0,16.0,641.0,638.0,clay,,,,,,0.0,
5850022001,WPRB0227,0.0,4.0,655.0,651.0,calcrete,,,,,,0.0,
5850022001,WPRB0227,4.0,24.0,651.0,631.0,clay,,,,,,0.0,
5850023001,WPRB0226,0.0,4.0,655.0,651.0,calcrete,,,,,,0.0,
5850023001,WPRB0226,4.0,24.0,651.0,631.0,clay,,,,,,0.0,
5850024001,WPRB0225,0.0,1.0,655.0,654.0,sand,,,,,,0.0,
5850024001,WPRB0225,1.0,4.0,654.0,651.0,calcrete,,,,,,0.0,
5850024001,WPRB0225,4.0,24.0,651.0,631.0,clay,,,,,,0.0,
5850272321,WPRC0052,0.0,3.0,668.0,665.0,alluvial sediment,,,,,,-999.0,
5850272321,WPRC0052,3.0,4.0,665.0,664.0,alluvial sediment,,,,,,-999.0,
5850272321,WPRC0052,4.0,5.0,664.0,663.0,alluvial sediment,,,,,,-999.0,
5850272321,WPRC0052,5.0,8.0,663.0,660.0,clay,,,,,,-999.0,
5850272321,WPRC0052,8.0,26.0,660.0,642.0,saprolite,,,,,,1.0,
5850272321,WPRC0052,8.0,9.0,660.0,659.0,gabbro,,,,,,1.0,
5850272321,WPRC0052,26.0,30.0,642.0,638.0,saprock,,,,,,1.0,
5850272321,WPRC0052,26.0,57.0,642.0,611.0,anorthosite,,,,,,1.0,
5850272321,WPRC0052,57.0,59.0,611.0,609.0,gabbro,,,,,,1.0,
5851049881,WPRC0661,0.0,2.0,684.0,682.0,clay,,,,,,-999.0,
5851049881,WPRC0661,2.0,4.0,682.0,680.0,magnesite,,,,,,1.0,
5851049881,WPRC0661,4.0,6.0,680.0,678.0,gabbro,,,,,,1.0,
5854648621,WPRC0103,0.0,2.0,679.0,677.0,silcrete,,,,,,-999.0,
5854648621,WPRC0103,2.0,4.0,677.0,675.0,silcrete,,,,,,-999.0,
5854648621,WPRC0103,4.0,10.0,675.0,669.0,silcrete,,,,,,-999.0,
5854648621,WPRC0103,10.0,14.0,669.0,665.0,silcrete,,,,,,-999.0,
5854648621,WPRC0103,14.0,18.0,665.0,661.0,silcrete,,,,,,-999.0,
5854648621,WPRC0103,18.0,26.0,661.0,653.0,clay,,,,,,-999.0,
5854648621,WPRC0103,26.0,28.0,653.0,651.0,silcrete,,,,,,-999.0,
5854648621,WPRC0103,28.0,32.0,651.0,647.0,clay,,,,,,-999.0,
5854648621,WPRC0103,32.0,44.0,647.0,635.0,gabbro,,,,,,1.0,
5854648621,WPRC0103,44.0,48.0,635.0,631.0,saprock,,,,,,1.0,
5854648621,WPRC0103,48.0,58.0,631.0,621.0,clay,,,,,,1.0,
5854648621,WPRC0103,58.0,68.0,621.0,611.0,silcrete,,,,,,1.0,
5854648621,WPRC0103,68.0,72.0,611.0,607.0,magnesite,,,,,,1.0,
5854648621,WPRC0103,72.0,74.0,607.0,605.0,silcrete,,,,,,1.0,
5854648621,WPRC0103,74.0,88.0,605.0,591.0,ultramafic intrusive rock,,,,,,1.0,
5854650191,WPRC0662,0.0,12.0,685.0,673.0,silcrete,,,,,,-999.0,
5854650191,WPRC0662,12.0,24.0,673.0,661.0,clay,,,,,,-999.0,
5854650191,WPRC0662,24.0,26.0,661.0,659.0,clay,,,,,,-999.0,
5854650191,WPRC0662,26.0,34.0,659.0,651.0,saprolite,,,,,,-999.0,
5854650191,WPRC0662,34.0,46.0,651.0,639.0,saprock,,,,,,-999.0,
5854650191,WPRC0662,46.0,48.0,639.0,637.0,dunite,,,,,,1.0,
5855141821,120610032,0.0,0.91,578.0,577.09,soil,soil,(none),SOIL  ,UNK,1.0,-999.0,
5855141821,120610032,0.91,6.1,577.09,571.9,unk,rock,granite,BROWN GRANITE  ,UNK,1.0,-999.0,
5855141821,120610032,6.1,10.67,571.9,567.33,granite,rock,granite,GREY ROCK  ,UNK,1.0,1.0,
5855141821,120610032,10.67,12.19,567.33,565.81,granite,rock,granite,GRANITE AND SAND  ,UNK,1.0,1.0,
