MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,HGUID,HGUNumber,NafHGUNumber,NafHGUName,Description,Author,Source,Comment,GA_UNIT,GA_STRATNO,geometry
3522818271,474500078,0.0,3.0,672.0,669.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"SOIL OVER CALCRETED SAND WITH GABBRO, CHALCEDONY AND JASPER FRAGMENTS, OVER GABBRO GRAVEL WITH FINE GR. SAND MATRIX",B. READ,SAGeodata,,,-999999.0,
3522818271,474500078,3.0,6.0,669.0,666.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,CALCRETED SAND,B. READ,SAGeodata,,,-999999.0,
3522818271,474500078,3.0,18.0,669.0,654.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,CALCRETED SAND,B. READ,SAGeodata,,,-999999.0,
3522818271,474500078,6.0,18.0,666.0,654.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,CALCRETE,B. READ,SAGeodata,,,-999999.0,
3522818271,474500078,18.0,30.0,654.0,642.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,SAND,B. READ,SAGeodata,,,-999999.0,
3522818271,474500078,18.0,40.5,654.0,631.5,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,SAND,B. READ,SAGeodata,,,-999999.0,
3522818271,474500078,30.0,39.0,642.0,633.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,GRAVEL,B. READ,SAGeodata,,,-999999.0,
3522818271,474500078,39.0,40.5,633.0,631.5,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,CLAY,B. READ,SAGeodata,,,-999999.0,
3525630181,524400014,0.0,3.0,548.14,545.14,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,SANDY ALLUVIUM,G. NICHOLS,SAGeodata,,,-999999.0,
3525630181,524400014,3.0,9.0,545.14,539.14,31000118.0,1117.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"FINE TO VERY FINE GR. SANDSTONE TO SILTSTONE, PARTLY KAOLINITIC, WITH QUARTZITIC FRAGMENTS NEAR BASE, VERY FIRM.",G. NICHOLS,SAGeodata,,,-999999.0,
3530388701,534500134,-0.57,4.42999999999995,704.03,699.03,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3530388701,534500134,4.43,19.42999999999995,699.03,684.03,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3530388701,534500134,19.43,30.82999999999995,684.03,672.63,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3531356891,514500005,0.0,39.62,705.0,665.38,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3531356891,514500005,39.62,41.15,665.38,663.85,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3531656941,534500029,0.0,3.0,620.0,617.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3531656941,534500029,3.0,6.0,617.0,614.0,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3531656941,534500029,6.0,11.5,614.0,608.5,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3533856741,494500016,0.0,9.0,704.0,695.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"COARSE SILTY SAND, CLAY WITH LITHIC FRAGMENTS AND SANDSTONE WITH CALCRETE CEMENT",PAYNE JL,SAGeodata,,,-999999.0,
3533856741,494500016,9.0,54.0,695.0,650.0,31000045.0,1044.0,125005,Jurassic sediments,VARIABLE GRANULITES WITH VARYING DEGREES OF WEATHERING SOME TO T\DW2 STAGE BUT HARD ROCK AT TOP OF COLUMN,PAYNE JL,SAGeodata,,,-999999.0,
3534750841,534100024,0.0,2.0,280.12,278.12,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,G. NICHOLS,SAGeodata,,,-999999.0,
3534750841,534100024,2.0,84.0,278.12,196.12,31000118.0,1117.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"MED.-V. FINE GR. SUBANG.-ROUNDED SANDSTONE, SILTSTONE",G. NICHOLS,SAGeodata,,,-999999.0,
3539445771,474500167,0.0,9.0,664.0,655.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,RED/BROWN FINE GRAINED AEOLIAN SAND WITH GRITS AND FELDPSAR/QUARTZ GNEISS ROCK FRAGMENTS +/- MINOR CLAY.,SIMON CONSTABLE,SAGeodata,,,-999999.0,
3539445771,474500167,9.0,12.0,655.0,652.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"BUFF/CREAM VERY FINE GRAINED CALCRETE WITH SAND, COARSE GRAINED GRITS AND ROCK FRAGEMENTS.",SIMON CONSTABLE,SAGeodata,,,-999999.0,
3539445771,474500167,12.0,37.0,652.0,627.0,31000045.0,1044.0,125005,Jurassic sediments,BLUE GREEN - BLUE/GREY COARSE GRAINED FELDSPAR GNEISS WITH FELDPSAR/PYROXENE RICH LAYERS + POSSIBLE BRONZITE. PYROXENE MEDIUM-COARSE GRAINED. FRACTURED WITH A MINOR FABRIC.,SIMON CONSTABLE,SAGeodata,,,-999999.0,
3539659051,494400008,0.0,1.5,664.86,663.36,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,RED BROWN SAND,PAYNE JL,SAGeodata,,,-999999.0,
3539659051,494400008,1.5,8.0,663.36,656.86,31000125.0,1124.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,DOLERITE DYKE LARGE FRAGMENTS OF WATERWORN PARTLY WEATHERED DOLERITE,PAYNE JL,SAGeodata,,,-999999.0,
3539659051,494400008,8.0,31.5,656.86,633.36,31000045.0,1044.0,125005,Jurassic sediments,"FRACTURED PARTLY WEATHERED GRANULITE, WATER WORN FRAGMENTS OF QUARTZ,FELDSPAR,PYROXENE ASSEMBLIGES",PAYNE JL,SAGeodata,,,-999999.0,
3540801161,514500093,0.0,8.0,678.0,670.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,SANDY AND HARDER SANDS,PAYNE JL,SAGeodata,,,-999999.0,
3540801161,514500093,8.0,15.1,670.0,662.9,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3543009651,534400064,0.0,3.0,530.99,527.99,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3543009651,534400064,3.0,26.0,527.99,504.99,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3543009651,534400064,26.0,37.2,504.99,493.79,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3545900551,514500102,0.0,15.0,677.0,662.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,SAND AND CLAYS,PAYNE JL,SAGeodata,,,-999999.0,
3545900551,514500102,15.0,19.0,662.0,658.0,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,WEATHERED,PAYNE JL,SAGeodata,,,-999999.0,
3545900551,514500102,19.0,30.5,658.0,646.5,31000045.0,1044.0,125005,Jurassic sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3549166491,474500008,0.0,3.05,683.0,679.95,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,BROWN SUBROUNDED PEBBLES AND FRAG. OF AMPHIBOLITE AND SILICIFIED ROCK WITH CALC COATING,PAYNE JL,SAGeodata,,,-999999.0,
3549166491,474500008,3.05,7.62,679.95,675.38,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"GREY, HARD SILICIFIED SEDIMENTS",PAYNE JL,SAGeodata,,,-999999.0,
3552571421,534400019,-0.18,12.009999999999936,525.07,512.88,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,SILT OVER PARTLY SILTY AND CLAYEY LIMESTONE,G. NICHOLS,SAGeodata,,,-999999.0,
3552571421,534400019,12.01,34.86999999999993,512.88,490.02,31000045.0,1044.0,125005,Jurassic sediments,"SILTY CLAY WITH ?SCHISTOSE TEXTURE, MICACEOUS, SILTY SAND",G. NICHOLS,SAGeodata,,,-999999.0,
3552908831,534400061,0.0,2.0,483.85,481.85,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3552908831,534400061,2.0,6.0,481.85,477.85,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3552908831,534400061,6.0,9.0,477.85,474.85,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3552908831,534400061,9.0,14.0,474.85,469.85,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3553321651,474500107,0.0,1.52,756.0,754.48,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"PALE YELLOW POWDER, ABUNDANT JASPER FRAGMENTS, RARE FRAGMENTS OF QUARTZ AND MAGNESITE",S.MUELLER,SAGeodata,,,-999999.0,
3553321651,474500107,0.0,11.28,756.0,744.72,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"PALE YELLOW POWDER, ABUNDANT JASPER FRAGMENTS, RARE FRAGMENTS OF QUARTZ AND MAGNESITE",S.MUELLER,SAGeodata,,,-999999.0,
3553321651,474500107,1.52,11.28,754.48,744.72,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"PALE YELLOW GRITTY POWDER WITH CRYSTALLISED CHROMITE, CHALCEDONY, ENSTATITE AND SERPENTINE",S.MUELLER,SAGeodata,,,-999999.0,
3553321651,474500107,11.28,24.38,744.72,731.62,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"PALE YELLOW POWDER WITH ABUNDANT SERPENTINE, JASPER, CHALCEDONY",S.MUELLER,SAGeodata,,,-999999.0,
3553321651,474500107,11.28,40.23,744.72,715.77,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"PALE YELLOW POWDER WITH ABUNDANT SERPENTINE, JASPER, CHALCEDONY",S.MUELLER,SAGeodata,,,-999999.0,
3553321651,474500107,24.38,40.23,731.62,715.77,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"SERPENTINE, SOME MAGNESITE, JASPER, CHROMITE AND CHALCEDONY",S.MUELLER,SAGeodata,,,-999999.0,
3553496231,534500027,0.0,3.05,650.0,646.95,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3553496231,534500027,3.05,30.48,646.95,619.52,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3553596151,534500130,0.0,17.0,650.0,633.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3553596151,534500130,17.0,30.0,633.0,620.0,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3553641941,504500007,0.0,33.0,678.0,645.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"SANDY SOIL OVER SAND WITH QTZ., FSPAR AND GRANITE FRAGMENTS",G. NICHOLS,SAGeodata,,,-999999.0,
3553641941,504500007,33.0,48.0,645.0,630.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"SERICITISED FELDSPAR AND SUBANG.-ANG. QTZ. GRAINS WITH MINOR EPIDOTE, WEAKLY FOLIATED",G. NICHOLS,SAGeodata,,,-999999.0,
3554196681,514500063,0.0,1.0,690.0,689.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554196681,514500063,1.0,4.0,689.0,686.0,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554196681,514500063,4.0,26.0,686.0,664.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554315381,484500021,0.0,60.0,744.0,684.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554373921,534500045,0.0,3.0,647.0,644.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554373921,534500045,3.0,15.0,644.0,632.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554373921,534500045,3.0,30.0,644.0,617.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554373921,534500045,15.0,30.0,632.0,617.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554512541,534500056,0.0,5.0,640.0,635.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3554512541,534500056,5.0,27.5,635.0,612.5,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3557415361,474500094,0.0,60.0,670.0,610.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3557562711,534100014,0.0,4.0,263.76,259.76,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,FINE GR. QUARTZOSE SILTY SAND OVER CALCRETE,G. NICHOLS,SAGeodata,,,-999999.0,
3557562711,534100014,4.0,30.0,259.76,233.76,31000130.0,1129.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"VERY FINE GR. TO SILTY QUARTZOSE SANDSTONE, SILCRETE",G. NICHOLS,SAGeodata,,,-999999.0,
3557562711,534100014,30.0,66.0,233.76,197.76,31000056.0,1055.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,SILTY CLAYSTONE OVER SILTSTONE WITH BIOTITE AND GYPSUM,G. NICHOLS,SAGeodata,,,-999999.0,
3559004881,514500077,0.0,1.0,655.0,654.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,BROWN SANDY SOIL,G. NICHOLS,SAGeodata,,,-999999.0,
3559004881,514500077,1.0,31.0,654.0,624.0,31000045.0,1044.0,125005,Jurassic sediments,QTZ-FSPAR-BIOT-MAFIC GRANULITE WITH FINE GR. HORNFELS AND QTZ-FSPAR-BIOT GNEISS,G. NICHOLS,SAGeodata,,,-999999.0,
3566215891,534400067,0.0,29.6,533.91,504.31,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3568315471,534400029,0.0,3.0,586.05,583.05,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,FERRUGINOUS CALCRETE CAPPING ON WEATHERED ANG.-SUBROUNDED QTZ AND FSPAR GRAINS IN SILT,G. NICHOLS,SAGeodata,,,-999999.0,
3568315471,534400029,3.0,31.0,583.05,555.05,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"ANG. FRAGS OF GRANITOID BASEMENT ROCK (HYPERSTHENE ADAMELLITE?), WEAKLY FOLIATED, WEATHERED",G. NICHOLS,SAGeodata,,,-999999.0,
3568315471,534400029,31.0,69.5,555.05,516.55,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,LARGE ANGULAR FRAGMENTS OF SLIGHTLY TO MODERATELY WEATHERED GRANITOID BASEMENT ROCK AND INDIVIDUAL COMPONENT GRAINS. WEAKLY FOLIATED.,G. NICHOLS,SAGeodata,,,-999999.0,
3569237331,474500161,0.0,2.0,531.0,529.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,RED BROWN AEOLIAN SAND WITH MINOR FERRICRETE,J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569237331,474500161,2.0,8.0,529.0,523.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"CALCRETE AND CARBONATE CEMENTED SANDSTONE, ORANGE BROWN, TRACE MAGHEMITE +/- FELDSPAR FRAGMENTS AND GRAVEL.",J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569237331,474500161,8.0,42.0,523.0,489.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"SAND, SLIGHTLY SILTY AND CLAYEY, MINOR SEMI INDURATED FERRUGINOUS SANDSTONE, RARE ? GNEISS FRAGMENTS AND GRAVELS.",J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569237331,474500161,42.0,46.0,489.0,485.0,31000045.0,1044.0,125005,Jurassic sediments,"QUARTZITE, MINOR MAGNETITE AND JASPER                           HAMMER BACK ON",J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569237331,474500161,46.0,70.0,485.0,461.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"PYROXENITE, GREY, TRACE MAGNETITE, ALTERED, ABUNDANT LIMONITE + MINOR ANORTHOSITIC LAYERS.",J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569237331,474500161,70.0,81.74,461.0,449.26,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"DARK GREY COARSE GRAINED PYROXENE/PLAGIOCLASE/MAGNETITE HIGHLY DEFORMED (MYLONTINISED) ULTRAMAFIC (PYROXENITE?) GNEISS?? WITH CARBONATE? VEINS (ASSOCIATED WITH SMALL PEGAMTITE DYKES), AND RARE PYRITE. ALSO CONTAINS PEGMATITE AND DOLERITE DYKES.",J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569237331,474500161,81.74,90.5,449.26,440.5,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,BLUE/GREY COARSE GRAINED PLAGIOCLASE/PYROXENE/MAGNETITE DEFOREMED ANORTHISITIC LAYER WITH RARE PYRITE AND POSSIBLE BRONZITE. CONTAINS PYROXENE RICH LAYERS AND A THIN DOLERITE DYKE.,J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569237331,474500161,90.5,100.0,440.5,431.0,31000038.0,1037.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,DARK GREY/GREEN COARSE GRAINED PYROXENE/PLAGIOCLASE HIGHLY DEFORMED ULTRAMAFIC WITH TRACE PYRITE AND PINK PLAGIOCLASE. CONTAINS TRACE PORPHROBLASTIC PYROXENE CRYSTALS UP TO 1.5CM.,J. VALENITINE & S. CONSTABLE,SAGeodata,,,-999999.0,
3569404911,534400068,0.0,7.0,530.04,523.04,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3569404911,534400068,7.0,29.6,523.04,500.44,31000137.0,1136.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3572437001,534400044,0.0,4.0,590.24,586.24,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3572437001,534400044,4.0,16.0,586.24,574.24,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3572437001,534400044,16.0,27.0,574.24,563.24,31000045.0,1044.0,125005,Jurassic sediments,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3572437001,534400044,27.0,30.0,563.24,560.24,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3572942341,474500011,0.0,1.52,699.0,697.48,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,DK RED/BROWN FINE SANDY SOILS WITH GRAVELS TO RUSTY BROWN SAND AND FERRUG/QTZITE GRAVEL,PAYNE JL,SAGeodata,,,-999999.0,
3572942341,474500011,1.52,28.65,697.48,670.35,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"DIRTY CREAM, BROWN AND GREY CLAYS AND MARLS WITH GRANITIC AND QUARTZ GRAVELS AND GRIT",PAYNE JL,SAGeodata,,,-999999.0,
3572942341,474500011,28.65,37.8,670.35,661.2,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"DIRTY BLUISH & RUSTY BROWN FLINTY SHALE?, GREY AND BLUE VIOLET MARL WITH GRAVEL & PEBBLES",PAYNE JL,SAGeodata,,,-999999.0,
3572942341,474500011,37.8,45.72,661.2,653.28,31000045.0,1044.0,125005,Jurassic sediments,LIGHT GREEN AND BLUISH VIOLET QUARTZITE AND SCHIST,PAYNE JL,SAGeodata,,,-999999.0,
3573445961,474500083,0.0,37.0,685.0,648.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"SAND, BROKEN LIMESTONE AND SANDY CLAY",PAYNE JL,SAGeodata,,,-999999.0,
3573445961,474500083,37.0,43.0,648.0,642.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,,PAYNE JL,SAGeodata,,,-999999.0,
3573628231,474500135,0.0,9.0,675.0,666.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLAVASILIC,SAGeodata,,,-999999.0,
3573628231,474500135,9.0,43.5,666.0,631.5,31000006.0,1005.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLAVASILIC,SAGeodata,,Birksgate Complex,29906.0,
3574519651,474400011,0.0,30.0,530.92,500.92,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3579615441,534400026,0.0,26.0,570.86,544.86,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3580395621,524300014,0.0,4.0,513.01,509.01,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3580395621,524300014,4.0,42.0,509.01,471.01,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3581961271,534400069,0.0,4.0,525.91,521.91,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3581961271,534400069,4.0,8.0,521.91,517.91,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3581961271,534400069,8.0,21.0,517.91,504.91,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3582993411,494400002,0.0,6.1,617.05,610.95,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,"FINE QUARTZ GRADING TO 2.36MM. FINE BLACK PARTICLES RED, CLAYEY, SILTSTONE AND PINK SANDSTONE",PAYNE JL,SAGeodata,,,-999999.0,
3582993411,494400002,6.1,32.0,610.95,585.05,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"CONGLOMERATE SILTY, SANDSTONE, SILTSTONE AND QUARTZ, WHITISH.",PAYNE JL,SAGeodata,,,-999999.0,
3583350021,534300008,0.0,19.0,499.0,480.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,ALLUVIAL WEATHERED GRANITE FRAGMENTS IN RED-BROWN SILTY CLAY,G. NICHOLS,SAGeodata,,,-999999.0,
3583350021,534300008,19.0,25.0,480.0,474.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,KHAKI-GREENISH BROWN STRONGLY WEATHERED GRANITE MATERIAL.,G. NICHOLS,SAGeodata,,,-999999.0,
3583350021,534300008,19.0,49.5,480.0,449.5,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,KHAKI-GREENISH BROWN STRONGLY WEATHERED GRANITE MATERIAL.,G. NICHOLS,SAGeodata,,,-999999.0,
3583350021,534300008,25.0,49.5,474.0,449.5,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"DARK GREY, COARSE GRANITE MATERIAL.",G. NICHOLS,SAGeodata,,,-999999.0,
3587545961,504500026,0.0,3.0,672.0,669.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3587545961,504500026,3.0,25.0,669.0,647.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3587545961,504500026,25.0,54.0,647.0,618.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3589358421,534400041,0.0,9.0,500.96,491.96,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3589358421,534400041,9.0,10.0,491.96,490.96,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3591757051,534400046,0.0,3.0,529.29,526.29,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3591757051,534400046,3.0,30.0,526.29,499.29,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"WEATHERED PROFILE, DEEP WEATHERING",NIKOLA VASILIC,SAGeodata,,,-999999.0,
3591757111,534400022,0.0,20.0,529.29,509.29,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3593787361,534500099,0.0,2.0,627.0,625.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3593787361,534500099,2.0,18.0,625.0,609.0,31000045.0,1044.0,125005,Jurassic sediments,,NIKOLA VASILIC,SAGeodata,,,-999999.0,
3595951441,474500009,0.0,1.22,693.0,691.78,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,DK RED SANDY CLAY,PAYNE JL,SAGeodata,,,-999999.0,
3595951441,474500009,1.22,9.14,691.78,683.86,31000141.0,1140.0,119001,Undifferentiated Tertiary sediments,"BUFF TO BROWN SANDY MARLS WITH GRIT, CALCAREOUS GRAVEL AND FERRUG CONCRETIONS",PAYNE JL,SAGeodata,,,-999999.0,
3595951441,474500009,9.14,13.72,683.86,679.28,31000045.0,1044.0,125005,Jurassic sediments,VARIABLE COLOURED,PAYNE JL,SAGeodata,,,-999999.0,
3599518771,474500084,0.0,24.0,671.0,647.0,31000139.0,1138.0,100001,Undifferentiated Quaternary sediments,,PAYNE JL,SAGeodata,,,-999999.0,
3599518771,474500084,24.0,39.0,647.0,632.0,31000087.0,1086.0,134001,Undifferentiated Proterozoic to Mesozoic bedrock,"BROKEN IN UPPER 12M, ALSO QUARTZ? BENEATH THIS",PAYNE JL,SAGeodata,,,-999999.0,
